dataset,fold,test_subject,eval_sample_id,sequence_start_source_index,sequence_end_source_index,target_source_index,y_true
pamap2,1,101,731,731,740,740,1
pamap2,1,101,732,732,741,741,1
pamap2,1,101,733,733,742,742,1
pamap2,1,101,734,734,743,743,1
pamap2,1,101,735,735,744,744,1
pamap2,1,101,736,736,745,745,1
pamap2,1,101,737,737,746,746,1
pamap2,1,101,738,738,747,747,1
pamap2,1,101,739,739,748,748,1
pamap2,1,101,740,740,749,749,1
pamap2,1,101,741,741,750,750,1
pamap2,1,101,742,742,751,751,1
pamap2,1,101,743,743,752,752,1
pamap2,1,101,744,744,753,753,1
pamap2,1,101,745,745,754,754,1
pamap2,1,101,746,746,755,755,1
pamap2,1,101,747,747,756,756,1
pamap2,1,101,748,748,757,757,1
pamap2,1,101,749,749,758,758,1
pamap2,1,101,750,750,759,759,1
pamap2,1,101,751,751,760,760,1
pamap2,1,101,752,752,761,761,1
pamap2,1,101,753,753,762,762,1
pamap2,1,101,754,754,763,763,1
pamap2,1,101,755,755,764,764,1
pamap2,1,101,756,756,765,765,1
pamap2,1,101,757,757,766,766,1
pamap2,1,101,758,758,767,767,1
pamap2,1,101,759,759,768,768,1
pamap2,1,101,760,760,769,769,1
pamap2,1,101,761,761,770,770,1
pamap2,1,101,762,762,771,771,1
pamap2,1,101,763,763,772,772,1
pamap2,1,101,764,764,773,773,1
pamap2,1,101,765,765,774,774,1
pamap2,1,101,766,766,775,775,1
pamap2,1,101,767,767,776,776,1
pamap2,1,101,768,768,777,777,1
pamap2,1,101,769,769,778,778,1
pamap2,1,101,770,770,779,779,1
pamap2,1,101,771,771,780,780,1
pamap2,1,101,772,772,781,781,1
pamap2,1,101,773,773,782,782,1
pamap2,1,101,774,774,783,783,1
pamap2,1,101,775,775,784,784,1
pamap2,1,101,776,776,785,785,1
pamap2,1,101,777,777,786,786,1
pamap2,1,101,778,778,787,787,1
pamap2,1,101,779,779,788,788,2
pamap2,1,101,780,780,789,789,2
pamap2,1,101,781,781,790,790,2
pamap2,1,101,782,782,791,791,2
pamap2,1,101,783,783,792,792,2
pamap2,1,101,784,784,793,793,2
pamap2,1,101,785,785,794,794,2
pamap2,1,101,786,786,795,795,2
pamap2,1,101,787,787,796,796,2
pamap2,1,101,788,788,797,797,2
pamap2,1,101,789,789,798,798,2
pamap2,1,101,790,790,799,799,2
pamap2,1,101,791,791,800,800,2
pamap2,1,101,792,792,801,801,2
pamap2,1,101,793,793,802,802,2
pamap2,1,101,794,794,803,803,2
pamap2,1,101,795,795,804,804,2
pamap2,1,101,796,796,805,805,2
pamap2,1,101,797,797,806,806,2
pamap2,1,101,798,798,807,807,2
pamap2,1,101,799,799,808,808,2
pamap2,1,101,800,800,809,809,2
pamap2,1,101,801,801,810,810,2
pamap2,1,101,802,802,811,811,2
pamap2,1,101,803,803,812,812,2
pamap2,1,101,804,804,813,813,2
pamap2,1,101,805,805,814,814,2
pamap2,1,101,806,806,815,815,2
pamap2,1,101,807,807,816,816,2
pamap2,1,101,808,808,817,817,2
pamap2,1,101,809,809,818,818,2
pamap2,1,101,810,810,819,819,2
pamap2,1,101,811,811,820,820,2
pamap2,1,101,812,812,821,821,2
pamap2,1,101,813,813,822,822,2
pamap2,1,101,814,814,823,823,2
pamap2,1,101,815,815,824,824,2
pamap2,1,101,816,816,825,825,2
pamap2,1,101,817,817,826,826,2
pamap2,1,101,818,818,827,827,2
pamap2,1,101,819,819,828,828,2
pamap2,1,101,820,820,829,829,2
pamap2,1,101,821,821,830,830,2
pamap2,1,101,822,822,831,831,2
pamap2,1,101,823,823,832,832,2
pamap2,1,101,824,824,833,833,2
pamap2,1,101,825,825,834,834,2
pamap2,1,101,826,826,835,835,2
pamap2,1,101,827,827,836,836,2
pamap2,1,101,828,828,837,837,2
pamap2,1,101,829,829,838,838,2
pamap2,1,101,830,830,839,839,2
pamap2,1,101,831,831,840,840,2
pamap2,1,101,832,832,841,841,2
pamap2,1,101,833,833,842,842,2
pamap2,1,101,834,834,843,843,2
pamap2,1,101,835,835,844,844,2
pamap2,1,101,836,836,845,845,2
pamap2,1,101,837,837,846,846,2
pamap2,1,101,838,838,847,847,2
pamap2,1,101,839,839,848,848,2
pamap2,1,101,840,840,849,849,2
pamap2,1,101,841,841,850,850,2
pamap2,1,101,842,842,851,851,2
pamap2,1,101,843,843,852,852,2
pamap2,1,101,844,844,853,853,2
pamap2,1,101,845,845,854,854,2
pamap2,1,101,846,846,855,855,2
pamap2,1,101,847,847,856,856,2
pamap2,1,101,848,848,857,857,2
pamap2,1,101,849,849,858,858,2
pamap2,1,101,850,850,859,859,2
pamap2,1,101,851,851,860,860,2
pamap2,1,101,852,852,861,861,2
pamap2,1,101,853,853,862,862,2
pamap2,1,101,854,854,863,863,2
pamap2,1,101,855,855,864,864,2
pamap2,1,101,856,856,865,865,2
pamap2,1,101,857,857,866,866,2
pamap2,1,101,858,858,867,867,2
pamap2,1,101,859,859,868,868,2
pamap2,1,101,860,860,869,869,2
pamap2,1,101,861,861,870,870,2
pamap2,1,101,862,862,871,871,2
pamap2,1,101,863,863,872,872,2
pamap2,1,101,864,864,873,873,2
pamap2,1,101,865,865,874,874,2
pamap2,1,101,866,866,875,875,2
pamap2,1,101,867,867,876,876,2
pamap2,1,101,868,868,877,877,2
pamap2,1,101,869,869,878,878,2
pamap2,1,101,870,870,879,879,2
pamap2,1,101,871,871,880,880,2
pamap2,1,101,872,872,881,881,2
pamap2,1,101,873,873,882,882,2
pamap2,1,101,874,874,883,883,2
pamap2,1,101,875,875,884,884,2
pamap2,1,101,876,876,885,885,2
pamap2,1,101,877,877,886,886,2
pamap2,1,101,878,878,887,887,2
pamap2,1,101,879,879,888,888,2
pamap2,1,101,880,880,889,889,2
pamap2,1,101,881,881,890,890,2
pamap2,1,101,882,882,891,891,2
pamap2,1,101,883,883,892,892,2
pamap2,1,101,884,884,893,893,2
pamap2,1,101,885,885,894,894,2
pamap2,1,101,886,886,895,895,2
pamap2,1,101,887,887,896,896,2
pamap2,1,101,888,888,897,897,2
pamap2,1,101,889,889,898,898,2
pamap2,1,101,890,890,899,899,2
pamap2,1,101,891,891,900,900,2
pamap2,1,101,892,892,901,901,2
pamap2,1,101,893,893,902,902,2
pamap2,1,101,894,894,903,903,2
pamap2,1,101,895,895,904,904,2
pamap2,1,101,896,896,905,905,2
pamap2,1,101,897,897,906,906,2
pamap2,1,101,898,898,907,907,2
pamap2,1,101,899,899,908,908,2
pamap2,1,101,900,900,909,909,2
pamap2,1,101,901,901,910,910,2
pamap2,1,101,902,902,911,911,2
pamap2,1,101,903,903,912,912,2
pamap2,1,101,904,904,913,913,2
pamap2,1,101,905,905,914,914,2
pamap2,1,101,906,906,915,915,2
pamap2,1,101,907,907,916,916,2
pamap2,1,101,908,908,917,917,2
pamap2,1,101,909,909,918,918,2
pamap2,1,101,910,910,919,919,2
pamap2,1,101,911,911,920,920,2
pamap2,1,101,912,912,921,921,2
pamap2,1,101,913,913,922,922,2
pamap2,1,101,914,914,923,923,2
pamap2,1,101,915,915,924,924,2
pamap2,1,101,916,916,925,925,2
pamap2,1,101,917,917,926,926,2
pamap2,1,101,918,918,927,927,2
pamap2,1,101,919,919,928,928,2
pamap2,1,101,920,920,929,929,2
pamap2,1,101,921,921,930,930,2
pamap2,1,101,922,922,931,931,2
pamap2,1,101,923,923,932,932,2
pamap2,1,101,924,924,933,933,2
pamap2,1,101,925,925,934,934,2
pamap2,1,101,926,926,935,935,2
pamap2,1,101,927,927,936,936,2
pamap2,1,101,928,928,937,937,2
pamap2,1,101,929,929,938,938,2
pamap2,1,101,930,930,939,939,2
pamap2,1,101,931,931,940,940,2
pamap2,1,101,932,932,941,941,2
pamap2,1,101,933,933,942,942,2
pamap2,1,101,934,934,943,943,2
pamap2,1,101,935,935,944,944,2
pamap2,1,101,936,936,945,945,2
pamap2,1,101,937,937,946,946,2
pamap2,1,101,938,938,947,947,2
pamap2,1,101,939,939,948,948,2
pamap2,1,101,940,940,949,949,2
pamap2,1,101,941,941,950,950,2
pamap2,1,101,942,942,951,951,2
pamap2,1,101,943,943,952,952,2
pamap2,1,101,944,944,953,953,2
pamap2,1,101,945,945,954,954,2
pamap2,1,101,946,946,955,955,2
pamap2,1,101,947,947,956,956,2
pamap2,1,101,948,948,957,957,2
pamap2,1,101,949,949,958,958,2
pamap2,1,101,950,950,959,959,2
pamap2,1,101,951,951,960,960,2
pamap2,1,101,952,952,961,961,2
pamap2,1,101,953,953,962,962,2
pamap2,1,101,954,954,963,963,2
pamap2,1,101,955,955,964,964,2
pamap2,1,101,956,956,965,965,2
pamap2,1,101,957,957,966,966,2
pamap2,1,101,958,958,967,967,2
pamap2,1,101,959,959,968,968,2
pamap2,1,101,960,960,969,969,2
pamap2,1,101,961,961,970,970,2
pamap2,1,101,962,962,971,971,2
pamap2,1,101,963,963,972,972,2
pamap2,1,101,964,964,973,973,2
pamap2,1,101,965,965,974,974,2
pamap2,1,101,966,966,975,975,2
pamap2,1,101,967,967,976,976,2
pamap2,1,101,968,968,977,977,2
pamap2,1,101,969,969,978,978,2
pamap2,1,101,970,970,979,979,2
pamap2,1,101,971,971,980,980,2
pamap2,1,101,972,972,981,981,2
pamap2,1,101,973,973,982,982,2
pamap2,1,101,974,974,983,983,2
pamap2,1,101,975,975,984,984,2
pamap2,1,101,976,976,985,985,2
pamap2,1,101,977,977,986,986,2
pamap2,1,101,978,978,987,987,2
pamap2,1,101,979,979,988,988,2
pamap2,1,101,980,980,989,989,2
pamap2,1,101,981,981,990,990,2
pamap2,1,101,982,982,991,991,2
pamap2,1,101,983,983,992,992,2
pamap2,1,101,984,984,993,993,2
pamap2,1,101,985,985,994,994,2
pamap2,1,101,986,986,995,995,2
pamap2,1,101,987,987,996,996,2
pamap2,1,101,988,988,997,997,2
pamap2,1,101,989,989,998,998,2
pamap2,1,101,990,990,999,999,2
pamap2,1,101,991,991,1000,1000,2
pamap2,1,101,992,992,1001,1001,2
pamap2,1,101,993,993,1002,1002,2
pamap2,1,101,994,994,1003,1003,2
pamap2,1,101,995,995,1004,1004,2
pamap2,1,101,996,996,1005,1005,2
pamap2,1,101,997,997,1006,1006,2
pamap2,1,101,998,998,1007,1007,2
pamap2,1,101,999,999,1008,1008,2
pamap2,1,101,1000,1000,1009,1009,2
pamap2,1,101,1001,1001,1010,1010,2
pamap2,1,101,1002,1002,1011,1011,2
pamap2,1,101,1003,1003,1012,1012,2
pamap2,1,101,1004,1004,1013,1013,2
pamap2,1,101,1005,1005,1014,1014,2
pamap2,1,101,1006,1006,1015,1015,2
pamap2,1,101,1007,1007,1016,1016,2
pamap2,1,101,1008,1008,1017,1017,2
pamap2,1,101,1009,1009,1018,1018,2
pamap2,1,101,1010,1010,1019,1019,2
pamap2,1,101,1011,1011,1020,1020,2
pamap2,1,101,1012,1012,1021,1021,2
pamap2,1,101,1013,1013,1022,1022,2
pamap2,1,101,1014,1014,1023,1023,2
pamap2,1,101,1015,1015,1024,1024,2
pamap2,1,101,1016,1016,1025,1025,2
pamap2,1,101,1017,1017,1026,1026,2
pamap2,1,101,1018,1018,1027,1027,2
pamap2,1,101,1019,1019,1028,1028,2
pamap2,1,101,1020,1020,1029,1029,2
pamap2,1,101,1021,1021,1030,1030,2
pamap2,1,101,1022,1022,1031,1031,2
pamap2,1,101,1023,1023,1032,1032,2
pamap2,1,101,1024,1024,1033,1033,2
pamap2,1,101,1025,1025,1034,1034,2
pamap2,1,101,1026,1026,1035,1035,2
pamap2,1,101,1027,1027,1036,1036,2
pamap2,1,101,1028,1028,1037,1037,2
pamap2,1,101,1029,1029,1038,1038,2
pamap2,1,101,1030,1030,1039,1039,2
pamap2,1,101,1031,1031,1040,1040,2
pamap2,1,101,1032,1032,1041,1041,2
pamap2,1,101,1033,1033,1042,1042,2
pamap2,1,101,1034,1034,1043,1043,2
pamap2,1,101,1035,1035,1044,1044,2
pamap2,1,101,1036,1036,1045,1045,2
pamap2,1,101,1037,1037,1046,1046,2
pamap2,1,101,1038,1038,1047,1047,2
pamap2,1,101,1039,1039,1048,1048,2
pamap2,1,101,1040,1040,1049,1049,2
pamap2,1,101,1041,1041,1050,1050,2
pamap2,1,101,1042,1042,1051,1051,2
pamap2,1,101,1043,1043,1052,1052,2
pamap2,1,101,1044,1044,1053,1053,2
pamap2,1,101,1045,1045,1054,1054,2
pamap2,1,101,1046,1046,1055,1055,2
pamap2,1,101,1047,1047,1056,1056,2
pamap2,1,101,1048,1048,1057,1057,2
pamap2,1,101,1049,1049,1058,1058,2
pamap2,1,101,1050,1050,1059,1059,2
pamap2,1,101,1051,1051,1060,1060,2
pamap2,1,101,1052,1052,1061,1061,2
pamap2,1,101,1053,1053,1062,1062,2
pamap2,1,101,1054,1054,1063,1063,2
pamap2,1,101,1055,1055,1064,1064,2
pamap2,1,101,1056,1056,1065,1065,2
pamap2,1,101,1057,1057,1066,1066,2
pamap2,1,101,1058,1058,1067,1067,2
pamap2,1,101,1059,1059,1068,1068,2
pamap2,1,101,1060,1060,1069,1069,2
pamap2,1,101,1061,1061,1070,1070,2
pamap2,1,101,1062,1062,1071,1071,2
pamap2,1,101,1063,1063,1072,1072,2
pamap2,1,101,1064,1064,1073,1073,2
pamap2,1,101,1065,1065,1074,1074,2
pamap2,1,101,1066,1066,1075,1075,2
pamap2,1,101,1067,1067,1076,1076,2
pamap2,1,101,1068,1068,1077,1077,2
pamap2,1,101,1069,1069,1078,1078,2
pamap2,1,101,1070,1070,1079,1079,2
pamap2,1,101,1071,1071,1080,1080,2
pamap2,1,101,1072,1072,1081,1081,2
pamap2,1,101,1073,1073,1082,1082,2
pamap2,1,101,1074,1074,1083,1083,2
pamap2,1,101,1075,1075,1084,1084,2
pamap2,1,101,1076,1076,1085,1085,2
pamap2,1,101,1077,1077,1086,1086,2
pamap2,1,101,1078,1078,1087,1087,2
pamap2,1,101,1079,1079,1088,1088,2
pamap2,1,101,1080,1080,1089,1089,2
pamap2,1,101,1081,1081,1090,1090,2
pamap2,1,101,1082,1082,1091,1091,2
pamap2,1,101,1083,1083,1092,1092,2
pamap2,1,101,1084,1084,1093,1093,2
pamap2,1,101,1085,1085,1094,1094,2
pamap2,1,101,1086,1086,1095,1095,2
pamap2,1,101,1087,1087,1096,1096,2
pamap2,1,101,1088,1088,1097,1097,2
pamap2,1,101,1089,1089,1098,1098,2
pamap2,1,101,1090,1090,1099,1099,2
pamap2,1,101,1091,1091,1100,1100,2
pamap2,1,101,1092,1092,1101,1101,2
pamap2,1,101,1093,1093,1102,1102,2
pamap2,1,101,1094,1094,1103,1103,2
pamap2,1,101,1095,1095,1104,1104,2
pamap2,1,101,1096,1096,1105,1105,2
pamap2,1,101,1097,1097,1106,1106,2
pamap2,1,101,1098,1098,1107,1107,2
pamap2,1,101,1099,1099,1108,1108,2
pamap2,1,101,1100,1100,1109,1109,2
pamap2,1,101,1101,1101,1110,1110,2
pamap2,1,101,1102,1102,1111,1111,2
pamap2,1,101,1103,1103,1112,1112,2
pamap2,1,101,1104,1104,1113,1113,2
pamap2,1,101,1105,1105,1114,1114,2
pamap2,1,101,1106,1106,1115,1115,2
pamap2,1,101,1107,1107,1116,1116,2
pamap2,1,101,1108,1108,1117,1117,2
pamap2,1,101,1109,1109,1118,1118,2
pamap2,1,101,1110,1110,1119,1119,2
pamap2,1,101,1111,1111,1120,1120,2
pamap2,1,101,1112,1112,1121,1121,2
pamap2,1,101,1113,1113,1122,1122,2
pamap2,1,101,1114,1114,1123,1123,2
pamap2,1,101,1115,1115,1124,1124,2
pamap2,1,101,1116,1116,1125,1125,2
pamap2,1,101,1117,1117,1126,1126,10
pamap2,1,101,1118,1118,1127,1127,10
pamap2,1,101,1119,1119,1128,1128,10
pamap2,1,101,1120,1120,1129,1129,10
pamap2,1,101,1121,1121,1130,1130,10
pamap2,1,101,1122,1122,1131,1131,10
pamap2,1,101,1123,1123,1132,1132,10
pamap2,1,101,1124,1124,1133,1133,10
pamap2,1,101,1125,1125,1134,1134,10
pamap2,1,101,1126,1126,1135,1135,10
pamap2,1,101,1127,1127,1136,1136,10
pamap2,1,101,1128,1128,1137,1137,10
pamap2,1,101,1129,1129,1138,1138,10
pamap2,1,101,1130,1130,1139,1139,10
pamap2,1,101,1131,1131,1140,1140,10
pamap2,1,101,1132,1132,1141,1141,10
pamap2,1,101,1133,1133,1142,1142,10
pamap2,1,101,1134,1134,1143,1143,10
pamap2,1,101,1135,1135,1144,1144,10
pamap2,1,101,1136,1136,1145,1145,10
pamap2,1,101,1137,1137,1146,1146,10
pamap2,1,101,1138,1138,1147,1147,10
pamap2,1,101,1139,1139,1148,1148,10
pamap2,1,101,1140,1140,1149,1149,10
pamap2,1,101,1141,1141,1150,1150,10
pamap2,1,101,1142,1142,1151,1151,10
pamap2,1,101,1143,1143,1152,1152,10
pamap2,1,101,1144,1144,1153,1153,10
pamap2,1,101,1145,1145,1154,1154,10
pamap2,1,101,1146,1146,1155,1155,10
pamap2,1,101,1147,1147,1156,1156,10
pamap2,1,101,1148,1148,1157,1157,10
pamap2,1,101,1149,1149,1158,1158,10
pamap2,1,101,1150,1150,1159,1159,10
pamap2,1,101,1151,1151,1160,1160,10
pamap2,1,101,1152,1152,1161,1161,10
pamap2,1,101,1153,1153,1162,1162,10
pamap2,1,101,1154,1154,1163,1163,10
pamap2,1,101,1155,1155,1164,1164,10
pamap2,1,101,1156,1156,1165,1165,10
pamap2,1,101,1157,1157,1166,1166,10
pamap2,1,101,1158,1158,1167,1167,10
pamap2,1,101,1159,1159,1168,1168,10
pamap2,1,101,1160,1160,1169,1169,10
pamap2,1,101,1161,1161,1170,1170,10
pamap2,1,101,1162,1162,1171,1171,10
pamap2,1,101,1163,1163,1172,1172,10
pamap2,1,101,1164,1164,1173,1173,10
pamap2,1,101,1165,1165,1174,1174,10
pamap2,1,101,1166,1166,1175,1175,10
pamap2,1,101,1167,1167,1176,1176,10
pamap2,1,101,1168,1168,1177,1177,10
pamap2,1,101,1169,1169,1178,1178,10
pamap2,1,101,1170,1170,1179,1179,10
pamap2,1,101,1171,1171,1180,1180,10
pamap2,1,101,1172,1172,1181,1181,10
pamap2,1,101,1173,1173,1182,1182,10
pamap2,1,101,1174,1174,1183,1183,10
pamap2,1,101,1175,1175,1184,1184,10
pamap2,1,101,1176,1176,1185,1185,10
pamap2,1,101,1177,1177,1186,1186,10
pamap2,1,101,1178,1178,1187,1187,10
pamap2,1,101,1179,1179,1188,1188,10
pamap2,1,101,1180,1180,1189,1189,10
pamap2,1,101,1181,1181,1190,1190,10
pamap2,1,101,1182,1182,1191,1191,10
pamap2,1,101,1183,1183,1192,1192,10
pamap2,1,101,1184,1184,1193,1193,10
pamap2,1,101,1185,1185,1194,1194,10
pamap2,1,101,1186,1186,1195,1195,10
pamap2,1,101,1187,1187,1196,1196,10
pamap2,1,101,1188,1188,1197,1197,10
pamap2,1,101,1189,1189,1198,1198,10
pamap2,1,101,1190,1190,1199,1199,10
pamap2,1,101,1191,1191,1200,1200,10
pamap2,1,101,1192,1192,1201,1201,10
pamap2,1,101,1193,1193,1202,1202,10
pamap2,1,101,1194,1194,1203,1203,10
pamap2,1,101,1195,1195,1204,1204,10
pamap2,1,101,1196,1196,1205,1205,10
pamap2,1,101,1197,1197,1206,1206,10
pamap2,1,101,1198,1198,1207,1207,10
pamap2,1,101,1199,1199,1208,1208,10
pamap2,1,101,1200,1200,1209,1209,10
pamap2,1,101,1201,1201,1210,1210,10
pamap2,1,101,1202,1202,1211,1211,10
pamap2,1,101,1203,1203,1212,1212,10
pamap2,1,101,1204,1204,1213,1213,10
pamap2,1,101,1205,1205,1214,1214,10
pamap2,1,101,1206,1206,1215,1215,10
pamap2,1,101,1207,1207,1216,1216,10
pamap2,1,101,1208,1208,1217,1217,10
pamap2,1,101,1209,1209,1218,1218,10
pamap2,1,101,1210,1210,1219,1219,10
pamap2,1,101,1211,1211,1220,1220,10
pamap2,1,101,1212,1212,1221,1221,10
pamap2,1,101,1213,1213,1222,1222,10
pamap2,1,101,1214,1214,1223,1223,10
pamap2,1,101,1215,1215,1224,1224,10
pamap2,1,101,1216,1216,1225,1225,10
pamap2,1,101,1217,1217,1226,1226,10
pamap2,1,101,1218,1218,1227,1227,10
pamap2,1,101,1219,1219,1228,1228,10
pamap2,1,101,1220,1220,1229,1229,10
pamap2,1,101,1221,1221,1230,1230,10
pamap2,1,101,1222,1222,1231,1231,10
pamap2,1,101,1223,1223,1232,1232,10
pamap2,1,101,1224,1224,1233,1233,10
pamap2,1,101,1225,1225,1234,1234,10
pamap2,1,101,1226,1226,1235,1235,10
pamap2,1,101,1227,1227,1236,1236,10
pamap2,1,101,1228,1228,1237,1237,10
pamap2,1,101,1229,1229,1238,1238,10
pamap2,1,101,1230,1230,1239,1239,10
pamap2,1,101,1231,1231,1240,1240,10
pamap2,1,101,1232,1232,1241,1241,10
pamap2,1,101,1233,1233,1242,1242,10
pamap2,1,101,1234,1234,1243,1243,10
pamap2,1,101,1235,1235,1244,1244,10
pamap2,1,101,1236,1236,1245,1245,10
pamap2,1,101,1237,1237,1246,1246,10
pamap2,1,101,1238,1238,1247,1247,10
pamap2,1,101,1239,1239,1248,1248,10
pamap2,1,101,1240,1240,1249,1249,10
pamap2,1,101,1241,1241,1250,1250,10
pamap2,1,101,1242,1242,1251,1251,10
pamap2,1,101,1243,1243,1252,1252,10
pamap2,1,101,1244,1244,1253,1253,10
pamap2,1,101,1245,1245,1254,1254,10
pamap2,1,101,1246,1246,1255,1255,10
pamap2,1,101,1247,1247,1256,1256,10
pamap2,1,101,1248,1248,1257,1257,10
pamap2,1,101,1249,1249,1258,1258,10
pamap2,1,101,1250,1250,1259,1259,10
pamap2,1,101,1251,1251,1260,1260,10
pamap2,1,101,1252,1252,1261,1261,10
pamap2,1,101,1253,1253,1262,1262,10
pamap2,1,101,1254,1254,1263,1263,10
pamap2,1,101,1255,1255,1264,1264,10
pamap2,1,101,1256,1256,1265,1265,10
pamap2,1,101,1257,1257,1266,1266,10
pamap2,1,101,1258,1258,1267,1267,10
pamap2,1,101,1259,1259,1268,1268,10
pamap2,1,101,1260,1260,1269,1269,10
pamap2,1,101,1261,1261,1270,1270,10
pamap2,1,101,1262,1262,1271,1271,10
pamap2,1,101,1263,1263,1272,1272,10
pamap2,1,101,1264,1264,1273,1273,10
pamap2,1,101,1265,1265,1274,1274,10
pamap2,1,101,1266,1266,1275,1275,10
pamap2,1,101,1267,1267,1276,1276,10
pamap2,1,101,1268,1268,1277,1277,10
pamap2,1,101,1269,1269,1278,1278,10
pamap2,1,101,1270,1270,1279,1279,10
pamap2,1,101,1271,1271,1280,1280,10
pamap2,1,101,1272,1272,1281,1281,10
pamap2,1,101,1273,1273,1282,1282,10
pamap2,1,101,1274,1274,1283,1283,10
pamap2,1,101,1275,1275,1284,1284,10
pamap2,1,101,1276,1276,1285,1285,10
pamap2,1,101,1277,1277,1286,1286,10
pamap2,1,101,1278,1278,1287,1287,10
pamap2,1,101,1279,1279,1288,1288,10
pamap2,1,101,1280,1280,1289,1289,10
pamap2,1,101,1281,1281,1290,1290,10
pamap2,1,101,1282,1282,1291,1291,10
pamap2,1,101,1283,1283,1292,1292,10
pamap2,1,101,1284,1284,1293,1293,10
pamap2,1,101,1285,1285,1294,1294,10
pamap2,1,101,1286,1286,1295,1295,10
pamap2,1,101,1287,1287,1296,1296,10
pamap2,1,101,1288,1288,1297,1297,10
pamap2,1,101,1289,1289,1298,1298,10
pamap2,1,101,1290,1290,1299,1299,10
pamap2,1,101,1291,1291,1300,1300,10
pamap2,1,101,1292,1292,1301,1301,10
pamap2,1,101,1293,1293,1302,1302,10
pamap2,1,101,1294,1294,1303,1303,10
pamap2,1,101,1295,1295,1304,1304,10
pamap2,1,101,1296,1296,1305,1305,10
pamap2,1,101,1297,1297,1306,1306,10
pamap2,1,101,1298,1298,1307,1307,10
pamap2,1,101,1299,1299,1308,1308,10
pamap2,1,101,1300,1300,1309,1309,10
pamap2,1,101,1301,1301,1310,1310,10
pamap2,1,101,1302,1302,1311,1311,10
pamap2,1,101,1303,1303,1312,1312,10
pamap2,1,101,1304,1304,1313,1313,10
pamap2,1,101,1305,1305,1314,1314,10
pamap2,1,101,1306,1306,1315,1315,10
pamap2,1,101,1307,1307,1316,1316,10
pamap2,1,101,1308,1308,1317,1317,10
pamap2,1,101,1309,1309,1318,1318,10
pamap2,1,101,1310,1310,1319,1319,10
pamap2,1,101,1311,1311,1320,1320,10
pamap2,1,101,1312,1312,1321,1321,10
pamap2,1,101,1313,1313,1322,1322,10
pamap2,1,101,1314,1314,1323,1323,10
pamap2,1,101,1315,1315,1324,1324,10
pamap2,1,101,1316,1316,1325,1325,10
pamap2,1,101,1317,1317,1326,1326,10
pamap2,1,101,1318,1318,1327,1327,10
pamap2,1,101,1319,1319,1328,1328,10
pamap2,1,101,1320,1320,1329,1329,10
pamap2,1,101,1321,1321,1330,1330,10
pamap2,1,101,1322,1322,1331,1331,10
pamap2,1,101,1323,1323,1332,1332,10
pamap2,1,101,1324,1324,1333,1333,10
pamap2,1,101,1325,1325,1334,1334,10
pamap2,1,101,1326,1326,1335,1335,10
pamap2,1,101,1327,1327,1336,1336,10
pamap2,1,101,1328,1328,1337,1337,10
pamap2,1,101,1329,1329,1338,1338,10
pamap2,1,101,1330,1330,1339,1339,10
pamap2,1,101,1331,1331,1340,1340,10
pamap2,1,101,1332,1332,1341,1341,10
pamap2,1,101,1333,1333,1342,1342,10
pamap2,1,101,1334,1334,1343,1343,10
pamap2,1,101,1335,1335,1344,1344,10
pamap2,1,101,1336,1336,1345,1345,10
pamap2,1,101,1337,1337,1346,1346,10
pamap2,1,101,1338,1338,1347,1347,10
pamap2,1,101,1339,1339,1348,1348,10
pamap2,1,101,1340,1340,1349,1349,10
pamap2,1,101,1341,1341,1350,1350,10
pamap2,1,101,1342,1342,1351,1351,10
pamap2,1,101,1343,1343,1352,1352,10
pamap2,1,101,1344,1344,1353,1353,10
pamap2,1,101,1345,1345,1354,1354,10
pamap2,1,101,1346,1346,1355,1355,10
pamap2,1,101,1347,1347,1356,1356,10
pamap2,1,101,1348,1348,1357,1357,10
pamap2,1,101,1349,1349,1358,1358,10
pamap2,1,101,1350,1350,1359,1359,10
pamap2,1,101,1351,1351,1360,1360,10
pamap2,1,101,1352,1352,1361,1361,10
pamap2,1,101,1353,1353,1362,1362,10
pamap2,1,101,1354,1354,1363,1363,10
pamap2,1,101,1355,1355,1364,1364,10
pamap2,1,101,1356,1356,1365,1365,10
pamap2,1,101,1357,1357,1366,1366,10
pamap2,1,101,1358,1358,1367,1367,10
pamap2,1,101,1359,1359,1368,1368,10
pamap2,1,101,1360,1360,1369,1369,10
pamap2,1,101,1361,1361,1370,1370,10
pamap2,1,101,1362,1362,1371,1371,10
pamap2,1,101,1363,1363,1372,1372,10
pamap2,1,101,1364,1364,1373,1373,10
pamap2,1,101,1365,1365,1374,1374,10
pamap2,1,101,1366,1366,1375,1375,10
pamap2,1,101,1367,1367,1376,1376,10
pamap2,1,101,1368,1368,1377,1377,10
pamap2,1,101,1369,1369,1378,1378,10
pamap2,1,101,1370,1370,1379,1379,10
pamap2,1,101,1371,1371,1380,1380,10
pamap2,1,101,1372,1372,1381,1381,10
pamap2,1,101,1373,1373,1382,1382,10
pamap2,1,101,1374,1374,1383,1383,10
pamap2,1,101,1375,1375,1384,1384,10
pamap2,1,101,1376,1376,1385,1385,10
pamap2,1,101,1377,1377,1386,1386,10
pamap2,1,101,1378,1378,1387,1387,10
pamap2,1,101,1379,1379,1388,1388,10
pamap2,1,101,1380,1380,1389,1389,10
pamap2,1,101,1381,1381,1390,1390,10
pamap2,1,101,1382,1382,1391,1391,10
